0,0,0,0,4.4954,4.1231,5.2361,5.4157,5.3852,6.0927,5.4157,7.1623,7.1401,6.0828,6.3326,8.3356,9.4868,11.241,11.18,12.185,12.167,12.17,11.405,11.186,10.484,8.2613,7.2854,6.3246,6.3336,7.3434,6.3574,5.4157,6,5.3983,5.1167,4.4721,4.4721,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.2854,8.5474,9.4922,12.379,13.18,13.614,14.571,14.411,13.349,12.184,9.4922,9.5088,9.4924,8.2613,8.4382,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,8.2828,8.2498,10.206,12.238,13.161,14.571,14.566,14.411,13.614,11.186,9.4924,9.5388,9.0622,8.2828,8.4382,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,8.2828,9.2364,10.462,13.171,13.36,14.329,14.584,14.332,12.194,10.457,9.4924,8.5474,8.4244,8.2613,8.4382,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,8.2615,9.2221,10.448,12.369,13.601,14.332,14.561,14.332,12.194,10.448,9.2195,9.1231,9.0554,8.1231,8.1098,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.3134,9.099,11.18,13.154,14.177,14.563,14.561,14.168,11.411,10.099,9.1098,8.5513,9,7.6261,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.2854,8.2498,9.2221,12.205,13.344,14.319,14.168,13.352,13.218,11.21,9.2513,9.1098,8.2498,8.1401,7.2854,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1623,8.5743,9.2221,12.369,14.036,14.351,13.345,13.349,12.379,11.325,10.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5.099,6.0828,7.0725,10.05,11.046,12.042,11,11,9,7.0711,6.085,5.099,5,4.1306,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5.099,6,7,10,11,12,11.046,11,9,7.0711,5,5,5.099,5.099,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8.0632,9,11.045,12,11,11,9,7.0711,5,5.099,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5.099,6,9.0554,10,11.045,12,11,10,9.0561,7.0711,5.099,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.099,6.0828,8,10,11.046,12.042,11.046,10.05,8.0632,6,6.0828,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.099,7,8.0632,10,12.042,11,10,9,8.0632,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1623,3.6503,4.1231,5.1167,6.1623,5.3983,5.3983,4.4954,4.1231,4.1231,4.1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3028,4.1306,6.1401,6.3336,7,6.2361,5.2361,5.099,4.1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1231,4.4142,5.1029,5.4157,6.3336,6.7234,5.3983,6,4.4721,3.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6056,4.5765,4.1231,6.0927,6.3246,7.6589,6.3336,5.4157,5,4.3028,3.2566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1926,5.1926,6.5311,7.1098,6.3592,6.3246,4.4721,4.4721,4.2361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2361,4.1926,6,6.5311,6.7234,7.2929,6.3955,5.3852,4.4954,4.1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2361,4.1231,5.2361,6.085,6.3592,6.3336,5.1029,5.099,4.1306,4.1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1796,4.1306,4.4954,5.4428,6.4125,6.3574,5.2361,4.1594,2.9208,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6056,4,6,6.085,6.085,6.085,5.1029,3.1623,4.1231,3.1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,10.457,0,4.1231,7.618,10.78,14.563,15.811,14.604,12.715,9.8494,7.6973,7.618,11.424,10.484,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,10.81,0,6.3382,9.933,13.001,15.824,15.865,13.929,11.705,10.314,6.729,10.778,10.296,9.5342,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,9.8912,0,6.408,9.933,12.649,16.16,15.815,13.631,10.772,8.591,6.7486,11.431,10.448,10.457,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.484,4.1623,8.252,11.425,14.58,16.773,16.157,13.69,10.797,8.6316,7.3523,10.785,11.182,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,10.444,0,5.8541,8.9443,11.775,14.868,17.095,15.841,13.631,10.444,6.7272,7.3852,10.462,9.5342,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,9.8622,0,6.4721,10.479,13.011,16.16,16.779,15.234,12.687,9.8541,7.3852,9.5771,10.81,10.484,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,10.455,9.2297,10.78,12.655,13.959,18.974,23.087,24.068,21.239,17.475,13.972,16.177,13.929,12.396,11.206,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,11.225,9.5863,8.6035,12.382,14.867,15.811,21.848,24.042,22.158,18.685,14.872,15.829,15.303,12.413,11.431,11.28,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,9.933,8.6943,10.77,13.613,13.994,19.659,23.423,23.41,20.283,16.826,13.045,15.874,12.668,12.439,11.456,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,11.052,9.5863,9.2205,12.695,14.876,15.811,22.819,24.086,23.119,18.029,15.845,15.829,14.635,12.478,11.441,11.206,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,9.5162,9.2297,10.78,13.613,13.959,19.925,23.087,23.427,20.283,16.804,13.631,15.815,13.348,11.736,11.206,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,11.206,10.564,9.2801,12.487,15.553,15.811,22.138,24.046,23.088,19.022,15.272,15.916,15.234,11.736,12.062,11.184,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9208,7.2166,9.8489,9.4395,8.0777,6.7678,5,0,3.3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.6056,7.6589,9.8573,8.9443,8.109,6.3955,3.1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.618,0,5.3983,8.9557,9.8622,9.0446,7.2592,5.465,2.2361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1796,5.1029,6.7678,9.4395,9.4395,8.0623,7.2801,4.5616,0,2.4142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4.3196,8.126,9.8622,8.9556,8.0777,6.434,4.1231,0,2.2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1796,0,4.4721,8.9556,10.333,8.9556,7.2111,5.9907,2.2882,0,2.2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3028,2,6.3955,9.4395,10.333,8.0777,7.6158,5.3983,2.8284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.7678,6.7678,6.7678,6.3246,7.2327,8.2462,9.5083,10.799,11.812,12.654,12.112,11.819,10.444,7.6261,6.7234,7.2801,6.7234,6.1623,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6.3592,7.0725,7.0725,5.8339,5.8541,6.3326,8.0711,8.9443,10.799,11.718,11.714,11.705,11.18,9.5342,7.2854,7.3134,7.3134,6.7237,6.5311,6.7234,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.3955,6.7237,6.5311,5.8541,6.3326,8.5952,9.8622,10.772,11.714,12.687,12.09,10.777,9.5342,6.7678,6.3326,7.3024,6.7234,6.3592,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.5311,6.3955,6.3592,5.4157,6.1401,7.0711,9.5083,9.8541,10.799,12.369,12.715,12.372,10.777,9.2513,5.3852,6.7082,7.6261,6.7234,5.3983,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6056,3.6226,5.8823,8.591,10.36,12.083,13.601,14.77,14.322,11.18,9.8622,6.7082,5.831,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.7025,3.6503,3.6226,6.4125,8.591,10.799,12.083,13.96,13.96,12.083,12.534,10.296,7.6589,5.3852,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6056,3.5414,5.5311,8.0902,8.957,11.705,13.001,14.896,14.765,13.424,11.18,9.4665,6.7678,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.4954,4.6708,4.1594,6.729,8.9907,10.772,12.083,13.94,14.318,13.93,12.53,8.9443,7.7584,5.5414,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.7025,3.6503,5.1623,7.2817,8.9443,10.787,12.083,14.326,14.878,13.083,11.769,8.0633,6.3592,4.6708,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.1796,3.3028,5.4157,8.0902,9.8705,11.705,13.446,14.318,14.352,12.109,10.441,8.2615,5.3983,3.1796,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,10.05,10.05,10,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,10,10.05,8,6.0828,3.2566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1623,6.0927,9.0554,11,11.046,9,7,5.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2882,4.2426,7,8,10.05,10.05,9,6.0828,4.1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2566,6,8,10.05,11.046,9.0561,8,6,2.2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2426,8,10,11.046,11.046,9,7.0725,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2566,5.1492,9,10.05,11.046,10.05,7,6.0828,2.2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.099,0,6.1088,9.226,9.2221,7.0725,4.5765,4.4954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1492,9.2364,9.2364,8.0663,5.3983,4.4721,6.0927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1029,0,5.1167,8.2828,9.2364,8.2615,5.5373,3.2566,5.3983,6.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1167,3.2566,7.3929,10.229,8.0632,6.0927,4.2426,5.1029,6.1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1167,3.1796,7.282,9.2364,10.229,8.0663,5.5373,4.4721,6.2361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1167,0,5.5373,9.0902,10.229,8.2615,6.0927,3.8106,5.3983,6.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1167,3.2566,8.2828,10.216,8.2615,6.3592,3.8106,5.3983,6.085,4.4954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1029,7.1038,9.2302,8.2615,6.3592,5.1167,5.099,6.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4954,0,6.1098,9.2302,9.2364,7.2854,5.1492,3.1796,5.3983,5.3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.085,4.2426,8.2504,10.206,7.0725,6.0927,3.1796,5.1029,5.3983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3028,5.6056,7.3852,9,7.7388,6.5132,6.0927,3.1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1306,4.5765,5.8863,8.957,8.5616,6.7994,5.1492,5.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1623,5.1623,5.8863,9,9.4933,7.3027,5.5373,5.3983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6226,6.4125,8.6035,9.4933,7.618,6.1098,6.451,2.4142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1306,5.39,7.6551,10.027,8.7082,5.8549,5.1623,5.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.618,5.389,7.6212,9.933,9.5162,7.3779,5.8339,6.1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1796,3.8106,6.7272,8.957,9.4933,6.7082,4.4721,5.389,3.3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8106,6.1231,9.9301,9.8797,8.6035,6.3246,5.8863,4.3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.1306,4,4,4,5.1167,6.085,6.0927,6.3028,8.0632,10.05,13.039,13,13.039,13.157,11.206,9.0622,7.099,5,4,5.1492,5.1167,4,5.099,4.1594,4.1306,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5.1167,5,6,6.4125,7.3351,9.0582,11,13.041,13,13.039,13.066,11.047,8.2361,6.4125,4,5.1492,6.0927,4.1306,4,4,4,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5,5,6,5.1167,7.2361,10,12,13.041,13,13.041,12.044,10.059,7.0865,5.1492,4.2426,5.1492,5.1492,4,4,5.099,5,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,6,6.0927,6.1088,8,10,12.176,13.042,13,13.041,11.194,9.245,6.1088,4.1594,4.2426,4.2426,4.1306,4,5.099,5.099,5.1401,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.2361,3,4.4721,1.618,6.7272,8.591,8.9443,10.36,8.5645,6.7082,5.0043,4.7016,2.3028,3,2.2361,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1796,4.7581,2.8284,7.3852,8.591,8.9576,9.9301,8.5513,6.7678,4.5616,4.1594,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1796,2.9208,4.7016,3.8106,6.7994,8.067,8.957,9.5088,7.3434,5.8941,4.4954,3.8106,2.2882,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.2361,3.1796,3.1623,5.1569,4.515,6.7272,8.591,8.9576,8.5645,6.7234,5.0043,4.6056,3.1623,3.1796,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.1623,3.6226,5.1401,7.765,8.5616,9.905,8.5645,7.3434,5.1029,4.5616,2.9208,3.1796,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.4142,3,4.1594,1.118,5.39,8.0678,9,9.4924,8.3031,7.6712,5.4157,5.8339,3,4.1231,1.4142,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2882,3.1623,5.1926,9.2302,11.431,15.199,19.285,20.249,18.278,16.279,10.2,5.4505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9208,4.1306,7.1623,10.457,13.377,17.478,20.283,18.159,15.157,10.198,5.5373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6503,5.3983,8.5474,13.375,14.246,20.038,19.166,16.198,13.232,8.5606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1623,4.1231,8.1098,12.066,13.363,18.268,20.106,18.166,14.361,9.4933,5.389,1.4142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1796,7.1926,9.2221,12.372,16.494,19.252,19.252,16.144,11.408,8.2613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.455,13.232,12.433,10.325,7.3024,3.6503,5.4157,3.1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5.1167,1.5,8.2769,11.402,13.342,12.433,9.3306,7,4.1594,4.1231,2.2882,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1926,4.1306,5.1167,3.8079,9.2621,12.413,13.168,10.479,8.5474,5.3983,0,4.1306,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.1623,4.1306,5.1029,5.3852,10.262,12.369,12.372,10.206,8.099,4.1231,0,4.1231,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2882,3.6056,5.3028,4.4142,6.0828,11.262,13.059,11.403,9.3306,6.3574,1,4,3.1623,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2882,3.6056,5.1926,3.5355,8.5511,11.408,12.433,10.448,8.099,4.4966,0,3.6056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1306,4.3028,5.2361,5.4505,9.4946,12.185,11.456,8.5474,6.3592,2.618,5.2361,3.1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1306,7.1231,5.1492,7.6212,8.5474,9.2513,6.3326,3.6503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1926,7.0725,5.8416,8.5449,9.8573,9.5083,5.9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2361,2.8284,5.6056,7.6212,9.8573,8.9443,5.8541,3.1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.1926,3.1796,5.39,8.5474,10.198,9.5088,5.8416,3.1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.1926,3.618,5.8541,7.617,9.8494,9.4922,5.8541,4.1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.198,10.245,10.11,11.21,11.18,13.377,12.391,12.391,10.44,8.2462,9.4868,9.4922,10.266,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.245,9.2195,10.266,10.2,13.039,12.391,12.391,10.444,9.2969,9.4922,9.2221,10.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.44,10.198,10.198,10.44,12.083,13.19,12.391,12.042,10.05,7.6261,8.5513,10.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.198,10.245,10.099,11.09,10.44,13.377,12.391,12.167,10.44,8.2462,8.5513,9.2302,10.266,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.198,9.4868,9.4922,10.198,12.369,13.342,12.391,11.224,9.1231,7.2854,9.4922,10.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.198,9.4868,10.245,11.241,12.166,13.363,12.391,12.042,10.245,8.544,10.099,10.11,10.444,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.266,10.198,11.18,12.205,13.344,13.154,12.166,10.444,9.2195,10.266,10.099,10.2,10.44,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9557,8.0777,8.544,7.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5513,6.772,8.9907,13.054,14.866,13.988,11.405,8.9556,8.5743,8.5645,7.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7046,7.6344,8.0711,13.416,14.866,13.006,11.405,8.9557,8.2498,8.5645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6344,8.0777,8.2498,7.3134,12.112,14.882,13.988,11.705,9.4868,8.0623,8.0711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0711,8.0777,7.6712,7.2854,11.431,14.882,13.614,11.705,8.9557,8.5952,8.989,8.0711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0777,7.6712,7.2854,12.379,14.882,14.878,12.712,9.8489,8.544,8.0711,8.0633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0633,8.2498,7.3134,11.72,14.882,13.614,11.742,9.4922,8.0777,8.0633,8.0633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
